Round,Doubles,Double Sixes,Winner,Number of Doubles Rolled,Number of Double Sixes Rolled
730,True,True,Gambler,3,2
731,True,False,House,2,0
732,True,True,Gambler,5,1
733,True,True,Gambler,6,1
734,True,False,House,4,0
735,True,False,House,5,0
736,True,True,Gambler,5,1
737,True,False,House,5,0
738,True,True,Gambler,4,2
739,True,True,Gambler,3,1
740,True,False,House,3,0
741,True,True,Gambler,6,1
742,True,True,Gambler,3,1
743,True,False,House,6,0
744,True,False,House,4,0
745,True,False,House,1,0
746,True,True,Gambler,3,1
747,True,False,House,3,0
748,True,False,House,2,0
749,True,True,Gambler,4,1
750,True,False,House,7,0
751,True,True,Gambler,3,1
752,True,False,House,3,0
753,True,True,Gambler,6,2
754,True,True,Gambler,7,1
755,True,False,House,1,0
756,True,True,Gambler,5,1
757,True,True,Gambler,6,1
758,True,True,Gambler,6,1
759,True,False,House,4,0
760,True,False,House,4,0
761,True,True,Gambler,4,1
762,True,False,House,5,0
763,True,False,House,3,0
764,True,True,Gambler,5,1
765,True,False,House,6,0
766,True,True,Gambler,3,1
767,True,False,House,4,0
768,True,True,Gambler,6,2
769,True,True,Gambler,3,2
770,True,True,Gambler,4,1
771,True,False,House,3,0
772,True,True,Gambler,7,2
773,True,False,House,5,0
774,True,True,Gambler,6,2
775,True,True,Gambler,9,1
776,True,False,House,6,0
777,True,True,Gambler,5,1
778,True,True,Gambler,7,3
779,True,True,Gambler,7,3
780,True,True,Gambler,3,1
781,True,False,House,4,0
782,True,False,House,4,0
783,True,False,House,4,0
784,True,True,Gambler,2,1
785,True,True,Gambler,2,1
786,True,True,Gambler,4,2
787,True,False,House,2,0
788,True,True,Gambler,5,1
789,True,True,Gambler,7,1
790,True,False,House,2,0
791,True,True,Gambler,7,1
792,True,False,House,4,0
793,True,True,Gambler,7,1
794,True,False,House,3,0
795,True,False,House,3,0
796,False,False,House,0,0
797,True,True,Gambler,4,1
798,True,False,House,3,0
799,True,True,Gambler,5,2
800,True,True,Gambler,4,1
801,True,True,Gambler,5,2
802,True,False,House,3,0
803,True,True,Gambler,9,2
804,True,False,House,4,0
805,True,False,House,1,0
806,True,True,Gambler,4,2
807,True,True,Gambler,6,1
808,True,False,House,4,0
809,True,False,House,7,0
810,True,True,Gambler,3,1
811,True,True,Gambler,4,1
812,True,True,Gambler,6,1
813,True,False,House,4,0
814,True,False,House,3,0
815,True,False,House,8,0
816,True,True,Gambler,7,1
817,True,True,Gambler,3,1
818,True,False,House,4,0
819,True,True,Gambler,7,4
820,True,False,House,3,0
821,True,False,House,5,0
822,True,True,Gambler,4,3
823,True,True,Gambler,5,1
824,True,True,Gambler,3,1
825,True,True,Gambler,5,3
826,True,False,House,5,0
827,True,False,House,4,0
828,True,True,Gambler,5,2
829,True,False,House,2,0
830,True,True,Gambler,2,1
831,True,True,Gambler,4,2
832,True,False,House,4,0
833,True,True,Gambler,4,1
834,True,False,House,3,0
835,True,False,House,3,0
836,True,False,House,5,0
837,True,True,Gambler,8,2
838,True,True,Gambler,4,1
839,True,True,Gambler,8,2
840,True,False,House,3,0
841,True,False,House,5,0
842,True,False,House,4,0
843,True,False,House,5,0
844,True,True,Gambler,3,1
845,True,False,House,2,0
846,True,False,House,4,0
847,True,True,Gambler,4,1
848,True,True,Gambler,3,1
849,True,False,House,6,0
850,True,False,House,5,0
851,True,False,House,5,0
852,True,True,Gambler,3,1
853,True,False,House,7,0
854,True,True,Gambler,4,1
855,True,True,Gambler,5,2
856,True,True,Gambler,4,2
857,True,False,House,7,0
858,True,False,House,7,0
859,True,True,Gambler,5,4
860,True,True,Gambler,6,2
861,True,False,House,3,0
862,True,False,House,6,0
863,True,False,House,1,0
864,True,True,Gambler,3,1
865,True,False,House,2,0
866,True,True,Gambler,7,1
867,True,True,Gambler,7,3
868,True,False,House,5,0
869,True,False,House,3,0
870,True,True,Gambler,4,1
871,True,False,House,4,0
872,True,False,House,9,0
873,True,True,Gambler,6,1
874,True,True,Gambler,3,1
875,True,False,House,4,0
876,True,True,Gambler,6,1
877,True,False,House,1,0
878,True,True,Gambler,3,1
879,True,False,House,3,0
880,True,True,Gambler,3,1
881,True,True,Gambler,3,1
882,True,True,Gambler,5,1
883,True,True,Gambler,6,1
884,True,True,Gambler,3,1
885,True,True,Gambler,5,1
886,True,False,House,1,0
887,True,False,House,4,0
888,True,False,House,4,0
889,True,False,House,3,0
890,True,True,Gambler,7,3
891,True,True,Gambler,3,1
892,True,True,Gambler,5,1
893,True,False,House,2,0
894,True,True,Gambler,5,2
895,True,True,Gambler,2,1
896,True,False,House,4,0
897,True,True,Gambler,5,1
898,True,True,Gambler,4,1
899,True,True,Gambler,6,1
900,True,False,House,2,0
901,True,True,Gambler,3,1
902,True,True,Gambler,6,2
903,True,True,Gambler,3,1
904,True,True,Gambler,5,1
905,True,True,Gambler,3,1
906,True,True,Gambler,4,1
907,True,True,Gambler,5,1
908,True,True,Gambler,2,1
909,True,True,Gambler,5,2
910,True,False,House,1,0
911,True,True,Gambler,5,1
912,True,True,Gambler,5,1
913,True,False,House,3,0
914,True,True,Gambler,3,1
915,True,False,House,5,0
916,True,False,House,2,0
917,True,False,House,3,0
918,True,False,House,8,0
919,True,False,House,3,0
920,True,False,House,7,0
921,True,True,Gambler,4,2
922,True,True,Gambler,3,1
923,True,False,House,3,0
924,True,False,House,4,0
925,True,False,House,3,0
926,True,False,House,3,0
927,True,True,Gambler,5,1
928,True,True,Gambler,7,3
929,True,True,Gambler,2,1
930,True,True,Gambler,6,1
931,True,False,House,2,0
932,True,True,Gambler,4,2
933,True,True,Gambler,6,1
934,True,True,Gambler,3,1
935,True,False,House,2,0
936,True,True,Gambler,3,1
937,True,True,Gambler,6,2
938,True,False,House,3,0
939,True,False,House,3,0
940,True,False,House,2,0
941,True,False,House,3,0
942,True,False,House,3,0
943,True,False,House,6,0
944,True,True,Gambler,4,1
945,True,False,House,5,0
946,True,True,Gambler,7,2
947,True,False,House,6,0
948,True,False,House,3,0
949,True,False,House,3,0
950,True,False,House,6,0
951,True,False,House,6,0
952,True,True,Gambler,3,1
953,True,False,House,4,0
954,True,True,Gambler,5,2
955,True,False,House,5,0
956,True,False,House,3,0
957,True,True,Gambler,5,2
958,True,True,Gambler,4,1
959,True,True,Gambler,6,1
960,True,False,House,1,0
961,True,True,Gambler,3,2
962,True,True,Gambler,2,1
963,True,False,House,3,0
964,True,True,Gambler,6,1
965,True,True,Gambler,5,1
966,True,False,House,4,0
967,True,False,House,1,0
968,True,False,House,3,0
969,True,False,House,5,0
970,True,False,House,5,0
971,True,True,Gambler,2,1
972,True,True,Gambler,6,1
973,True,False,House,7,0
974,True,False,House,3,0
975,True,False,House,5,0
976,True,False,House,4,0
977,True,True,Gambler,5,1
978,True,True,Gambler,4,1
979,True,True,Gambler,5,2
980,True,False,House,3,0
981,True,False,House,3,0
982,True,False,House,2,0
983,True,True,Gambler,2,1
984,True,True,Gambler,8,3
985,True,False,House,4,0
986,True,False,House,4,0
987,True,False,House,3,0
988,True,False,House,4,0
989,True,False,House,4,0
990,True,False,House,4,0
991,True,False,House,3,0
992,True,False,House,6,0
993,True,True,Gambler,3,1
994,True,True,Gambler,6,1
995,True,False,House,2,0
996,True,True,Gambler,5,1
997,True,False,House,1,0
998,True,False,House,2,0
999,True,True,Gambler,3,1
1000,True,False,House,6,0
1001,True,False,House,3,0
1002,True,False,House,5,0
1003,True,True,Gambler,5,1
1004,True,True,Gambler,6,1
1005,True,True,Gambler,5,1
1006,True,True,Gambler,4,1
1007,True,False,House,3,0
1008,True,False,House,4,0
1009,True,True,Gambler,2,1
1010,True,True,Gambler,4,1
1011,True,True,Gambler,3,2
1012,True,False,House,2,0
1013,True,True,Gambler,2,1
1014,True,True,Gambler,2,1
1015,True,False,House,6,0
1016,True,False,House,3,0
1017,True,True,Gambler,3,1
1018,True,False,House,4,0
1019,True,True,Gambler,4,3
1020,True,False,House,3,0
1021,True,False,House,2,0
1022,True,False,House,4,0
1023,True,False,House,5,0
1024,True,False,House,4,0
1025,True,True,Gambler,6,1
1026,True,False,House,2,0
1027,True,True,Gambler,3,1
1028,True,True,Gambler,5,2
1029,True,False,House,4,0
1030,True,False,House,2,0
1031,True,False,House,3,0
1032,True,True,Gambler,5,2
1033,True,True,Gambler,2,1
1034,True,False,House,3,0
1035,True,True,Gambler,3,2
1036,True,True,Gambler,4,1
1037,True,True,Gambler,3,1
1038,True,True,Gambler,3,1
1039,True,False,House,4,0
1040,True,True,Gambler,7,2
1041,True,False,House,1,0
1042,True,True,Gambler,4,1
1043,True,False,House,1,0
1044,True,False,House,3,0
1045,True,True,Gambler,4,1
1046,True,True,Gambler,3,1
1047,True,True,Gambler,4,1
1048,True,True,Gambler,6,1
1049,True,True,Gambler,5,1
1050,True,False,House,2,0
1051,True,True,Gambler,4,1
1052,True,False,House,1,0
1053,True,True,Gambler,3,1
1054,True,False,House,3,0
1055,True,True,Gambler,4,1
1056,True,False,House,2,0
1057,True,True,Gambler,4,1
1058,True,True,Gambler,7,2
1059,True,False,House,5,0
1060,True,False,House,3,0
1061,True,True,Gambler,7,1
1062,True,True,Gambler,6,1
1063,True,True,Gambler,5,1
1064,True,False,House,3,0
1065,True,True,Gambler,3,2
1066,True,False,House,4,0
1067,True,True,Gambler,5,2
1068,True,True,Gambler,6,2
1069,True,False,House,5,0
1070,True,False,House,6,0
1071,True,True,Gambler,7,1
1072,True,True,Gambler,2,1
1073,True,True,Gambler,4,2
1074,True,True,Gambler,3,2
1075,True,True,Gambler,7,2
1076,True,True,Gambler,5,1
1077,True,True,Gambler,5,2
1078,True,True,Gambler,2,1
1079,True,True,Gambler,7,1
1080,True,False,House,2,0
1081,True,False,House,4,0
1082,True,True,Gambler,2,1
1083,True,False,House,3,0
1084,True,True,Gambler,2,1
1085,True,False,House,5,0
1086,True,False,House,4,0
1087,True,True,Gambler,5,1
1088,True,False,House,3,0
1089,True,True,Gambler,3,1
1090,True,False,House,4,0
1091,True,False,House,4,0
1092,True,True,Gambler,4,1
1093,True,False,House,2,0
1094,True,False,House,3,0
1095,True,True,Gambler,4,2
1096,True,False,House,2,0
1097,True,False,House,3,0
1098,True,True,Gambler,5,2
1099,True,True,Gambler,5,1
1100,True,True,Gambler,2,1
1101,True,True,Gambler,6,3
1102,True,False,House,6,0
1103,True,False,House,3,0
1104,True,False,House,4,0
1105,True,True,Gambler,4,1
1106,True,False,House,6,0
1107,True,True,Gambler,6,1
1108,True,False,House,5,0
1109,True,True,Gambler,1,1
1110,True,False,House,2,0
1111,True,False,House,2,0
1112,True,True,Gambler,5,2
1113,True,True,Gambler,4,1
1114,True,False,House,3,0
1115,True,True,Gambler,7,1
1116,True,False,House,4,0
1117,True,False,House,4,0
1118,True,True,Gambler,5,1
1119,True,False,House,5,0
1120,True,False,House,7,0
1121,True,True,Gambler,6,1
1122,True,False,House,2,0
1123,True,True,Gambler,6,2
1124,True,False,House,5,0
1125,True,False,House,1,0
1126,True,False,House,4,0
1127,True,True,Gambler,5,1
1128,True,False,House,2,0
1129,True,False,House,7,0
1130,True,True,Gambler,7,1
1131,True,True,Gambler,5,2
1132,True,True,Gambler,4,1
1133,True,False,House,1,0
1134,True,False,House,3,0
1135,True,True,Gambler,3,1
1136,True,True,Gambler,4,2
1137,True,False,House,2,0
1138,True,False,House,4,0
1139,True,True,Gambler,4,1
1140,False,False,House,0,0
1141,True,True,Gambler,3,1
1142,True,True,Gambler,5,1
1143,True,False,House,2,0
1144,True,False,House,1,0
1145,True,True,Gambler,5,2
1146,True,False,House,2,0
1147,True,True,Gambler,4,1
1148,True,False,House,5,0
1149,True,False,House,4,0
1150,True,True,Gambler,2,1
1151,True,False,House,5,0
1152,True,True,Gambler,4,1
1153,True,False,House,3,0
1154,True,False,House,1,0
1155,True,True,Gambler,6,1
1156,True,True,Gambler,5,1
1157,True,True,Gambler,7,1
1158,True,False,House,3,0
1159,True,False,House,5,0
1160,True,True,Gambler,5,1
1161,True,False,House,2,0
1162,True,True,Gambler,5,1
1163,True,True,Gambler,8,1
1164,True,False,House,5,0
1165,True,False,House,2,0
1166,True,True,Gambler,1,1
1167,True,False,House,2,0
1168,True,False,House,2,0
1169,True,True,Gambler,2,1
1170,True,False,House,4,0
1171,True,True,Gambler,3,1
1172,True,False,House,3,0
1173,True,True,Gambler,4,2
1174,True,True,Gambler,3,1
1175,True,False,House,4,0
1176,True,False,House,4,0
1177,True,True,Gambler,6,6
1178,True,False,House,3,0
1179,True,True,Gambler,6,1
1180,True,True,Gambler,7,1
1181,True,True,Gambler,6,2
1182,True,True,Gambler,2,1
1183,True,True,Gambler,5,1
1184,True,False,House,2,0
1185,True,True,Gambler,5,1
1186,True,False,House,5,0
1187,True,True,Gambler,7,1
1188,True,True,Gambler,3,1
1189,True,False,House,3,0
1190,True,False,House,5,0
1191,True,False,House,3,0
1192,True,False,House,2,0
1193,True,True,Gambler,4,2
1194,True,False,House,3,0
1195,True,False,House,3,0
1196,True,True,Gambler,5,1
1197,True,False,House,4,0
1198,True,False,House,4,0
1199,True,True,Gambler,8,2
1200,True,False,House,3,0
1201,True,True,Gambler,6,2
1202,True,False,House,2,0
1203,True,True,Gambler,3,1
1204,True,True,Gambler,2,1
1205,True,False,House,4,0
1206,True,False,House,3,0
1207,True,True,Gambler,7,1
1208,True,False,House,6,0
1209,True,False,House,6,0
1210,True,True,Gambler,3,1
1211,True,False,House,1,0
1212,True,False,House,5,0
1213,True,False,House,5,0
1214,True,True,Gambler,4,2
1215,True,True,Gambler,5,1
1216,True,False,House,3,0
1217,True,False,House,2,0
1218,True,False,House,1,0
1219,True,False,House,5,0
1220,True,False,House,3,0
1221,True,False,House,2,0
1222,True,False,House,3,0
1223,True,False,House,4,0
1224,True,False,House,3,0
1225,True,True,Gambler,4,1
1226,True,False,House,3,0
1227,True,True,Gambler,4,1
1228,True,False,House,3,0
1229,True,False,House,4,0
1230,True,True,Gambler,7,1
1231,True,False,House,4,0
1232,True,True,Gambler,4,1
1233,True,True,Gambler,4,2
1234,False,False,House,0,0
1235,True,True,Gambler,2,1
1236,True,True,Gambler,2,1
1237,True,False,House,4,0
1238,True,False,House,5,0
1239,True,True,Gambler,3,2
1240,True,False,House,3,0
1241,True,False,House,4,0
1242,True,True,Gambler,5,1
1243,True,True,Gambler,5,1
1244,True,True,Gambler,6,1
1245,True,True,Gambler,3,1
1246,True,False,House,2,0
1247,True,True,Gambler,5,1
1248,True,False,House,1,0
1249,True,True,Gambler,4,1
1250,True,True,Gambler,5,1
1251,True,False,House,5,0
1252,True,True,Gambler,2,1
1253,True,False,House,4,0
1254,True,False,House,5,0
1255,True,False,House,2,0
1256,True,True,Gambler,6,3
1257,True,False,House,4,0
1258,True,True,Gambler,5,1
1259,True,True,Gambler,3,1
1260,True,False,House,3,0
1261,True,True,Gambler,5,1
1262,True,True,Gambler,4,1
1263,True,False,House,2,0
1264,True,False,House,4,0
1265,True,False,House,4,0
1266,True,False,House,5,0
1267,True,True,Gambler,3,1
1268,True,True,Gambler,3,2
1269,True,True,Gambler,4,2
1270,True,False,House,1,0
1271,True,True,Gambler,6,1
1272,True,False,House,3,0
1273,True,True,Gambler,3,1
1274,True,True,Gambler,9,3
1275,True,False,House,2,0
1276,True,True,Gambler,4,1
1277,True,True,Gambler,5,1
1278,True,True,Gambler,8,2
1279,True,False,House,2,0
1280,True,False,House,2,0
1281,True,True,Gambler,2,1
1282,True,True,Gambler,3,1
1283,True,True,Gambler,3,1
1284,True,False,House,6,0
1285,True,False,House,2,0
1286,True,True,Gambler,7,3
1287,True,False,House,4,0
1288,True,False,House,4,0
1289,True,False,House,5,0
1290,True,True,Gambler,6,2
1291,True,True,Gambler,3,1
1292,True,False,House,7,0
1293,True,False,House,1,0
1294,True,False,House,6,0
1295,True,False,House,3,0
1296,True,True,Gambler,4,2
1297,True,True,Gambler,2,2
1298,True,True,Gambler,1,1
1299,True,True,Gambler,3,1
1300,True,True,Gambler,3,1
1301,True,True,Gambler,5,2
1302,True,False,House,6,0
1303,True,False,House,3,0
1304,True,True,Gambler,2,1
1305,True,True,Gambler,3,2
1306,True,False,House,4,0
1307,True,False,House,3,0
1308,True,False,House,4,0
1309,True,False,House,3,0
1310,True,False,House,3,0
1311,True,True,Gambler,4,1
1312,True,False,House,8,0
1313,True,True,Gambler,3,1
1314,False,False,House,0,0
1315,True,True,Gambler,4,1
1316,True,False,House,1,0
1317,True,True,Gambler,6,1
1318,True,False,House,2,0
1319,True,False,House,3,0
1320,True,True,Gambler,3,1
1321,True,True,Gambler,2,1
1322,True,False,House,1,0
1323,True,False,House,8,0
1324,True,False,House,3,0
1325,True,False,House,4,0
1326,True,False,House,1,0
1327,True,False,House,3,0
1328,True,True,Gambler,2,1
1329,True,True,Gambler,1,1
1330,True,True,Gambler,6,1
1331,True,True,Gambler,8,1
1332,True,False,House,2,0
1333,True,True,Gambler,5,2
1334,True,True,Gambler,2,2
1335,True,False,House,4,0
1336,True,False,House,2,0
1337,True,False,House,3,0
1338,True,False,House,5,0
1339,True,False,House,5,0
1340,True,False,House,1,0
1341,True,False,House,3,0
1342,True,True,Gambler,6,2
1343,True,True,Gambler,4,1
1344,True,True,Gambler,4,1
1345,True,False,House,4,0
1346,True,True,Gambler,4,3
1347,True,True,Gambler,3,1
1348,True,False,House,4,0
1349,True,True,Gambler,3,1
1350,True,True,Gambler,3,1
1351,True,False,House,6,0
1352,True,False,House,4,0
1353,True,True,Gambler,1,1
1354,True,True,Gambler,4,2
1355,True,True,Gambler,6,2
1356,True,True,Gambler,3,2
1357,True,True,Gambler,4,1
1358,True,False,House,5,0
1359,True,True,Gambler,4,1
1360,True,False,House,4,0
1361,True,True,Gambler,6,1
1362,True,True,Gambler,5,1
1363,True,True,Gambler,2,1
1364,True,False,House,3,0
1365,True,True,Gambler,4,1
1366,True,True,Gambler,3,1
1367,True,True,Gambler,5,2
1368,True,True,Gambler,7,2
1369,True,False,House,5,0
1370,True,True,Gambler,3,1
1371,True,True,Gambler,5,1
1372,True,False,House,2,0
1373,True,True,Gambler,6,2
1374,True,True,Gambler,2,1
1375,True,False,House,1,0
1376,True,True,Gambler,8,3
1377,True,True,Gambler,3,1
1378,True,True,Gambler,2,1
1379,True,False,House,3,0
1380,True,False,House,1,0
1381,True,True,Gambler,9,1
1382,True,False,House,4,0
1383,True,True,Gambler,5,1
1384,True,False,House,3,0
1385,True,True,Gambler,4,1
1386,True,True,Gambler,6,1
1387,True,True,Gambler,4,1
1388,True,True,Gambler,7,2
1389,True,False,House,4,0
1390,True,True,Gambler,3,1
1391,True,True,Gambler,8,1
1392,True,True,Gambler,4,1
1393,True,False,House,2,0
1394,True,True,Gambler,5,1
1395,True,True,Gambler,3,1
1396,True,False,House,7,0
1397,True,True,Gambler,5,1
1398,True,True,Gambler,5,2
1399,True,False,House,5,0
1400,True,False,House,3,0
1401,True,True,Gambler,4,1
1402,True,True,Gambler,4,1
1403,True,False,House,2,0
1404,True,True,Gambler,4,1
1405,True,True,Gambler,3,2
1406,True,True,Gambler,4,3
1407,True,False,House,4,0
1408,True,True,Gambler,3,1
1409,True,False,House,5,0
1410,True,True,Gambler,5,1
1411,True,False,House,6,0
1412,True,False,House,8,0
1413,True,False,House,4,0
1414,True,False,House,2,0
1415,True,False,House,4,0
1416,True,False,House,7,0
1417,True,True,Gambler,5,2
1418,True,True,Gambler,6,1
1419,True,True,Gambler,4,2
1420,True,True,Gambler,6,1
1421,True,False,House,2,0
1422,True,False,House,1,0
1423,True,True,Gambler,5,1
1424,True,True,Gambler,5,1
1425,True,False,House,1,0
1426,True,True,Gambler,7,1
1427,True,False,House,4,0
1428,True,False,House,3,0
1429,True,True,Gambler,5,2
1430,True,True,Gambler,5,1
1431,True,False,House,2,0
1432,True,False,House,2,0
1433,True,False,House,8,0
1434,True,False,House,3,0
1435,True,True,Gambler,3,1
1436,True,True,Gambler,5,1
1437,True,True,Gambler,2,2
1438,True,False,House,4,0
1439,True,True,Gambler,9,4
1440,True,True,Gambler,6,2
1441,True,False,House,5,0
1442,True,False,House,2,0
1443,True,True,Gambler,3,1
1444,True,False,House,7,0
1445,True,False,House,5,0
1446,True,True,Gambler,8,1
1447,True,False,House,5,0
1448,True,True,Gambler,4,1
1449,True,True,Gambler,5,1
1450,True,False,House,4,0
1451,True,False,House,1,0
1452,True,False,House,4,0
1453,True,False,House,5,0
1454,True,True,Gambler,4,1
1455,True,True,Gambler,3,2
1456,True,True,Gambler,4,1
1457,True,False,House,5,0
1458,True,False,House,6,0
1459,True,True,Gambler,2,1
1460,True,False,House,3,0
1461,True,True,Gambler,6,1
1462,True,True,Gambler,5,2
1463,True,True,Gambler,3,1
1464,True,False,House,4,0
1465,True,False,House,3,0
1466,True,True,Gambler,4,1
1467,True,False,House,2,0
1468,True,False,House,5,0
1469,True,True,Gambler,5,1
1470,True,False,House,1,0
1471,True,False,House,2,0
1472,True,False,House,3,0
1473,True,False,House,6,0
1474,True,True,Gambler,4,1
1475,True,True,Gambler,2,1
1476,True,False,House,5,0
1477,True,True,Gambler,2,1
1478,True,True,Gambler,5,1
1479,True,True,Gambler,4,2
1480,True,False,House,3,0
1481,True,True,Gambler,3,2
1482,True,False,House,3,0
1483,True,True,Gambler,5,2
1484,True,True,Gambler,3,1
1485,True,False,House,5,0
1486,True,False,House,3,0
1487,True,False,House,3,0
1488,True,True,Gambler,3,2
1489,True,False,House,4,0
1490,True,False,House,5,0
1491,True,True,Gambler,2,1
1492,True,False,House,4,0
1493,True,True,Gambler,4,2
1494,True,False,House,3,0
1495,True,False,House,5,0
1496,True,False,House,5,0
1497,True,True,Gambler,4,1
1498,True,False,House,4,0
1499,True,False,House,6,0
1500,True,False,House,4,0
1501,True,False,House,4,0
1502,True,False,House,5,0
1503,True,False,House,4,0
1504,True,False,House,2,0
1505,True,True,Gambler,2,1
1506,True,False,House,3,0
1507,True,False,House,5,0
